Wavelength,B30R150,Energy B30R150,B30R150FR30,Energy B30R150FR30,R180FR30,Energy R180FR30,B90R90,Energy B90R90,B90R90FR30,Energy B90R90FR30,B180FR30,Energy B180FR30,B90R90 (2),Energy B90R90 (2),B90R90FR30 (2),Energy B90R90FR30 (2),B90R90FR75,Energy B90R90FR75,B180R180,Energy B180R180,B180R180FR30,Energy B180R180FR30,B180R180FR75,Energy B180R180FR75,B60R120,Energy B60R120,B40G20R120,Energy B40G20R120,B20G40R120,Energy B20G40R120,G60R120,Energy G60R120,B40R120FR20,Energy B40R120FR20,B20R120FR40,Energy B20R120FR40,R120FR60,Energy R120FR60,B20G20R120FR20,Energy B20G20R120FR20,Warm white,Energy Warm white,Equalized white,Energy Equalized white,R180,Energy R180,G60R120 (2),Energy G60R120 (2),B20R160,Energy B20R160,B20G60R100,Energy B20G60R100,B60R120 (2),Energy B60R120 (2),B60G60R60,Energy B60G60R60,B100R80,Energy B100R80,B100G60R20,Energy B100G60R20,EQW180,Energy EQW180,EQW100B10R70,Energy EQW100B10R70,EQW100B50R30,Energy EQW100B50R30,WW180,Energy WW180,Greenhouse Wavelength,Greenhouse,Energy Greenhouse
752,0.002667244,0.000424593,0.163265,0.02598983,0.149309,0.023768202,0.00599112,0.000953714,0.141548,0.022532744,0.141286,0.022491037,0.0036653,0.000583472,0.124948571,0.019890314,0.012705286,0.002022529,0.146844286,0.023375849,0.379402857,0.060396385,0.377688571,0.060123491,0.004889686,0.000778379,0.005927171,0.000943535,0.007913214,0.001259689,0.0074963,0.001193321,0.078706429,0.01252912,0.177397143,0.028239498,0.296605714,0.047216073,0.072910286,0.011606443,0.131299429,0.020901294,0.046941,0.007472444,0.071050714,0.012116007,0.048988429,0.00835381,0.064659429,0.011026126,0.039710714,0.006771717,0.044866857,0.007650974,0.022033429,0.003757277,0.029767286,0.005076102,0.0103253,0.001760734,0.147655714,0.025179166,0.104857857,0.01788101,0.088919143,0.015163042,0.496931429,0.08473982,512.67,0.648825456,0.151496784
753,0.002652957,0.000421758,0.145114,0.023069731,0.130268,0.020709564,0.00763757,0.001214195,0.126103,0.020047426,0.120813,0.01920644,0.006032514,0.000959029,0.111022857,0.017650037,0.012647171,0.002010604,0.124341429,0.019767378,0.331284286,0.05266645,0.326152857,0.051850673,0.002830894,0.000450046,0.003589011,0.000570569,0.00597046,0.000949163,0.003990804,0.000634445,0.069240286,0.011007585,0.156844286,0.024934572,0.259051429,0.041183116,0.063936143,0.010164351,0.127314857,0.020240083,0.046075429,0.007324915,0.066744857,0.011365556,0.044462714,0.007571272,0.06092,0.010373678,0.038576286,0.006568909,0.042410571,0.007221825,0.019628,0.003342327,0.028827286,0.004908814,0.0103017,0.001754211,0.144038571,0.024527409,0.101677429,0.017314,0.087340286,0.01487262,0.484782857,0.082550577,513.86,0.641203615,0.149370415
754,0.001966953,0.000312285,0.130435,0.020708612,0.11711,0.018593058,0.00934793,0.001484131,0.113242,0.017978952,0.1041888,0.016541614,0.008835571,0.001402786,0.100563143,0.015965984,0.011595143,0.001840912,0.109895714,0.017447676,0.288778571,0.045848149,0.283244286,0.044969494,0.008166171,0.001296508,0.007693971,0.001221539,0.010100543,0.00160362,0.008428086,0.001338091,0.063495286,0.010080877,0.13756,0.021839818,0.226037143,0.035886958,0.058341,0.009262553,0.121599714,0.019305871,0.046612857,0.007400526,0.061924,0.010529664,0.042560143,0.007237001,0.056686714,0.009639107,0.036569,0.006218256,0.040563714,0.006897524,0.018632571,0.003168315,0.026778286,0.004553426,0.009429257,0.001603367,0.141312857,0.024029083,0.097995857,0.016663386,0.084299429,0.014334421,0.472847143,0.080403749,515.06,0.634744681,0.147521284
755,0.00679512,0.001077403,0.1125385,0.017843595,0.1001278,0.015875811,0.00541298,0.000858258,0.0974487,0.015451025,0.0922318,0.014623857,0.006913571,0.001096185,0.086126286,0.013655794,0.0059887,0.000949541,0.094130143,0.014924849,0.252342857,0.040010341,0.245802857,0.038973388,0.0096503,0.001530108,0.011692314,0.00185388,0.011835886,0.001876644,0.011532543,0.001828548,0.056756714,0.008999088,0.121751571,0.019304378,0.198658571,0.031498404,0.052136571,0.008266539,0.118107571,0.018726602,0.046365286,0.00735147,0.058916429,0.010004041,0.042487429,0.007214388,0.053523286,0.009088283,0.034699286,0.005891957,0.039381,0.006686915,0.017934286,0.003045251,0.025254857,0.004288288,0.0115238,0.001956747,0.137871429,0.023410643,0.095993286,0.016299712,0.082163857,0.013951467,0.462002857,0.078448335,516.27,0.629535759,0.145967763
756,0.00431357,0.000683035,0.1023155,0.016201224,0.0902753,0.014294709,0.00716858,0.001135114,0.0865181,0.013699773,0.0822978,0.013031506,0.006077471,0.000962342,0.076005857,0.012035204,0.006836514,0.001082533,0.084117429,0.013319637,0.219557143,0.034765939,0.215072857,0.034055871,0.012323571,0.001951385,0.013249871,0.002098061,0.014989957,0.002373596,0.015340429,0.002429092,0.050102,0.007933438,0.107746286,0.017061166,0.175892857,0.027851885,0.046578286,0.007375473,0.115291714,0.018255952,0.04436,0.007024217,0.054704857,0.009275757,0.041804714,0.007088409,0.049420429,0.008379729,0.032577857,0.005523902,0.037454857,0.006350847,0.017922286,0.003038903,0.022639429,0.003838742,0.011100743,0.001882242,0.135032857,0.022896175,0.093787857,0.015902672,0.080385143,0.013630107,0.450967143,0.076466002,517.49,0.627071358,0.145053576
757,0.001237338,0.000195668,0.091085,0.014403869,0.0814835,0.012885521,0.00758678,0.001199747,0.0780356,0.012340282,0.0728237,0.01151609,0.005570757,0.00088094,0.067162571,0.010620858,0.007706529,0.001218684,0.079660714,0.012597272,0.196821429,0.031124665,0.192572857,0.030452811,0.010785914,0.001705647,0.0116948,0.001849376,0.014400214,0.0022772,0.013161429,0.002081303,0.046651286,0.007377274,0.097034714,0.015344737,0.155904286,0.024654169,0.043035143,0.00680543,0.112387143,0.017772517,0.044163143,0.006983808,0.049538,0.008387784,0.041050429,0.006950667,0.048904429,0.008280508,0.031507,0.005334772,0.036751,0.006222687,0.018517,0.003135302,0.021071,0.003567746,0.008717,0.001475964,0.131078571,0.02219425,0.090409,0.01530807,0.078668143,0.013320106,0.44019,0.074533059,518.71,0.629659368,0.14530966
758,0.001167427,0.000184369,0.0755108,0.011925265,0.0715135,0.01129398,0.00534889,0.000844739,0.0672142,0.010615,0.0659194,0.010410515,0.00411771,0.000650301,0.058476143,0.009235017,0.010717171,0.001692541,0.069103571,0.010913385,0.173015714,0.027324016,0.169182857,0.026718701,0.006186329,0.000976994,0.0059063,0.00093277,0.0094513,0.001492624,0.007331599,0.001157864,0.040332143,0.006369572,0.084343429,0.013320184,0.137421429,0.021702684,0.037416,0.005909032,0.109740429,0.01733108,0.043558286,0.00687907,0.046531143,0.007867534,0.038401143,0.006492905,0.047236714,0.007986833,0.029387857,0.00496893,0.034778,0.005880301,0.017476429,0.002954933,0.020882714,0.003530871,0.007814429,0.001321272,0.127521429,0.021561457,0.088445857,0.014954518,0.076238857,0.012890546,0.428285714,0.072414997,519.94,0.635543623,0.146320634
759,0.00750485,0.001183664,0.0718192,0.011327315,0.0644894,0.01017126,0.00535002,0.000843804,0.0601246,0.009482844,0.0596234,0.009403795,0.00280439,0.000442308,0.051617286,0.008141072,0.011386557,0.001795886,0.063055857,0.009945162,0.14934,0.023553885,0.152742857,0.024090584,0.005413329,0.000853789,0.005037454,0.000794507,0.0079887,0.001259977,0.006444897,0.001016488,0.034438,0.005431557,0.072608714,0.011451837,0.119371286,0.018827224,0.031855857,0.005024302,0.106900714,0.016860367,0.040479429,0.00638441,0.044668143,0.007541884,0.034734286,0.005864626,0.044493857,0.007512457,0.029894,0.00504738,0.034515857,0.005827746,0.016937857,0.002859831,0.018409571,0.003108319,0.007427743,0.001254119,0.125032857,0.021110869,0.084974,0.014347228,0.073857429,0.012470278,0.41806,0.070586324,521.18,0.641156254,0.147261622
760,0.004649412,0.00073234,0.0635769,0.010014147,0.0538147,0.00847648,0.00464486,0.000731623,0.052996,0.008347524,0.0504483,0.00794623,0.002036569,0.000320785,0.046685714,0.007353576,0.0076516,0.001205221,0.053528571,0.008431411,0.1326,0.020886137,0.13074,0.020593164,0.004091971,0.000644536,0.004785271,0.000753739,0.006652753,0.001047891,0.005912031,0.000931218,0.029075857,0.004579806,0.063094,0.009938084,0.105642857,0.016640054,0.026317429,0.00414532,0.103294286,0.016270125,0.039850429,0.006276934,0.043696714,0.007367474,0.034061429,0.005742919,0.042416571,0.007151636,0.028849286,0.004864127,0.033837,0.005705079,0.014608143,0.002463002,0.018858,0.003179549,0.0059503,0.001003249,0.122718571,0.020690936,0.082819143,0.013963702,0.071904714,0.012123477,0.408407143,0.068859389,522.43,0.647076002,0.148265676
761,0.00448198,0.000705039,0.0557824,0.008774871,0.05233,0.00823179,0.00666765,0.001048857,0.0490263,0.0077121,0.047203,0.007425285,0.003106771,0.000488712,0.040980286,0.006446419,0.012603614,0.001982616,0.050961571,0.008016529,0.118008571,0.018563381,0.121324286,0.019084961,0.003410008,0.000536413,0.005086643,0.000800156,0.004027443,0.000633538,0.004590094,0.000722046,0.025186714,0.003962005,0.055968,0.008804067,0.093709714,0.014741041,0.02329,0.003663642,0.099854857,0.015707705,0.040183,0.006321001,0.042606143,0.007173495,0.031468,0.005298192,0.037921857,0.006384813,0.027246571,0.004587441,0.031778143,0.00535041,0.013371571,0.00225134,0.018006,0.003031627,0.005029343,0.000846779,0.120531429,0.02029359,0.079827286,0.013440331,0.070577429,0.011882954,0.397888571,0.066991554,523.69,0.653816894,0.149449785
762,0.00770303,0.001210138,0.0468618,0.007361938,0.0423941,0.006660068,0.002752948,0.000432485,0.0406647,0.006388381,0.0449407,0.007060136,0.000922433,0.000144913,0.034651143,0.005443657,0.013375571,0.002101288,0.04532,0.007119723,0.105987143,0.016650466,0.109525714,0.017206372,0.004111489,0.00064591,0.006468029,0.00101612,0.005359414,0.000841958,0.00518322,0.000814278,0.023755286,0.00373193,0.049684286,0.007805348,0.083414857,0.013104384,0.022752286,0.00357436,0.097015,0.015240952,0.040343429,0.006337909,0.039822429,0.006695391,0.030549857,0.005136383,0.035804571,0.006019864,0.023986429,0.004032866,0.029714571,0.004995945,0.012177429,0.002047405,0.015516,0.002608723,0.005584943,0.000939003,0.117914286,0.019825065,0.077731286,0.013069051,0.068903,0.011584741,0.387788571,0.06519934,524.96,0.65975511,0.150442308
763,0.004351229,0.000682677,0.0437599,0.006865623,0.0406277,0.006374203,0.003173062,0.000497831,0.0379151,0.005948615,0.0403741,0.006334415,0.002347729,0.000368342,0.031765429,0.004983774,0.015138429,0.002375114,0.044796286,0.007028225,0.094429,0.014815252,0.100109429,0.015706472,0.005255743,0.000824589,0.007768071,0.001218756,0.007208214,0.001130919,0.0080176,0.001257906,0.020664429,0.003242105,0.044639714,0.00700366,0.075376571,0.011826059,0.0212879,0.003339923,0.095376714,0.014963942,0.038115143,0.00598,0.037610571,0.00631464,0.028861286,0.004845676,0.030748,0.005162446,0.022127,0.00371502,0.027822143,0.004671208,0.011923,0.002001816,0.0154,0.002585588,0.006131886,0.001029515,0.115422857,0.01937896,0.075748714,0.012717857,0.067246286,0.011290338,0.378151429,0.063489865,526.24,0.66308391,0.150833591
764,0.002753226,0.000431397,0.0366624,0.005744546,0.0402294,0.006303451,0.00525903,0.000824025,0.0363471,0.005695142,0.0299463,0.004692216,0.004491757,0.000703803,0.031547714,0.004943138,0.010151843,0.001590669,0.038075,0.005965883,0.084558286,0.013249241,0.087025857,0.013635879,0.006556614,0.001027341,0.007811114,0.001223905,0.008928086,0.001398921,0.009097829,0.001425518,0.019278857,0.003020759,0.041071286,0.006435364,0.067469429,0.010571628,0.019583786,0.003068538,0.093048714,0.014579586,0.037712571,0.005909095,0.034970429,0.005863149,0.027642286,0.004634511,0.030793286,0.005162808,0.019942857,0.003343623,0.025691714,0.004307478,0.010196786,0.001709595,0.016272429,0.002728239,0.0059788,0.001002407,0.113062857,0.018956141,0.073808143,0.012374688,0.066032,0.011070938,0.369222857,0.061903977,527.52,0.666339417,0.151206344
765,0.00477195,0.000746728,0.0371011,0.005805686,0.0372495,0.005828908,0.00648462,0.001014732,0.0340271,0.005324658,0.0231035,0.003615302,0.00265694,0.000415766,0.026142714,0.004090886,0.006257481,0.000979189,0.033029143,0.005168494,0.072967429,0.011418151,0.074735286,0.011694791,0.005955214,0.000931889,0.005676629,0.000888295,0.008215643,0.001285607,0.008698357,0.001361144,0.019949143,0.003121699,0.041062429,0.006425566,0.062687143,0.009809463,0.020969143,0.003281311,0.089043714,0.013933814,0.036813429,0.00576067,0.033453286,0.00560094,0.025473143,0.004264859,0.027078714,0.004533673,0.019676286,0.003294316,0.023701143,0.003968181,0.011241614,0.001882135,0.013624714,0.002281127,0.005198243,0.000870319,0.11086,0.018560814,0.072274143,0.01210055,0.064064429,0.010726032,0.359594286,0.060205328,528.82,0.671628367,0.152031856
766,0.00482301,0.000753733,0.0361113,0.005643422,0.0383773,0.005997549,0.0092731,0.001449187,0.0337275,0.005270885,0.0237258,0.003707834,0.006530071,0.00102051,0.026527,0.004145602,0.002889099,0.000451504,0.027655286,0.004321928,0.067836857,0.010601447,0.065191,0.010187956,0.006170871,0.000964375,0.005754329,0.000899278,0.006947559,0.001085754,0.0079024,0.001234976,0.020405857,0.003188998,0.040212,0.006284274,0.061093143,0.009547549,0.022099429,0.003453667,0.085573429,0.013373293,0.035313,0.005518665,0.030081143,0.005029323,0.025260143,0.004223291,0.025596571,0.004279539,0.019323143,0.003230672,0.022913571,0.003830963,0.010749143,0.001797169,0.013043457,0.00218076,0.005332671,0.000891579,0.107726857,0.018011055,0.069156286,0.011562369,0.061803286,0.010333007,0.350361429,0.058577584,530.12,0.67626748,0.15270658
767,0.00500344,0.000780911,0.03645,0.005688927,0.0297712,0.004646534,0.00441842,0.000689604,0.0272006,0.004245329,0.0252234,0.003936737,0.005155771,0.000804686,0.023394429,0.003651281,0.002682351,0.000418647,0.022811286,0.003560267,0.060631286,0.009463017,0.056585286,0.008831538,0.00208382,0.000325232,0.001894124,0.000295625,0.002645314,0.000412867,0.003440714,0.000537009,0.019113857,0.002983192,0.036421143,0.005684423,0.054954714,0.008577047,0.020264429,0.003162767,0.083411286,0.013018401,0.034977429,0.005459096,0.028085571,0.00468913,0.024458857,0.004083619,0.026000143,0.00434095,0.017828571,0.002976635,0.021354429,0.003565307,0.011030414,0.001841624,0.014889714,0.002485967,0.004793814,0.000800369,0.105163429,0.017557948,0.067403571,0.011253612,0.060859286,0.010160987,0.341737143,0.057055986,531.44,0.679288836,0.153007837
768,0.003202935,0.000499247,0.0315702,0.004920897,0.029871,0.00465604,0.0064055,0.000998435,0.0259109,0.004038773,0.0209737,0.003269204,0.004447671,0.000693266,0.021549714,0.003358988,0.007522443,0.001172535,0.025362571,0.003953304,0.058084429,0.009053712,0.059043286,0.009203171,0.002550579,0.000397563,0.002308387,0.000359812,0.003515243,0.000547926,0.003665764,0.000571389,0.017041,0.002656208,0.033285857,0.005188319,0.049612429,0.007733168,0.017912571,0.002792061,0.082229429,0.012817232,0.034653571,0.005401507,0.028432571,0.004740453,0.024563429,0.004095366,0.025682571,0.004281956,0.016937286,0.002823889,0.019796429,0.003300582,0.0095037,0.001584515,0.014215571,0.002370108,0.005027529,0.000838221,0.103673571,0.017285096,0.066883571,0.011151241,0.059569857,0.009931853,0.333248571,0.055561254,532.76,0.68126135,0.153071937
769,0.002699657,0.000420253,0.0293617,0.004570703,0.0317533,0.004943001,0.00901544,0.001403424,0.0260957,0.004062289,0.0212208,0.003303419,0.004972986,0.000774139,0.020636714,0.003212495,0.016279286,0.002534178,0.032693429,0.00508935,0.052579143,0.008184937,0.060843857,0.009471496,0.001621853,0.000252472,0.00078544,0.000122269,0.002359147,0.000367246,0.002302071,0.000358361,0.013022514,0.0020272,0.026303857,0.004094692,0.041420286,0.00644785,0.011416171,0.001777143,0.080027286,0.012457759,0.033765571,0.005256249,0.028506,0.004746086,0.023277286,0.003875535,0.025657429,0.004271815,0.016042,0.002670901,0.018450857,0.003071962,0.010325043,0.00171906,0.012155286,0.002023785,0.005325986,0.000886746,0.101540571,0.016905923,0.064781,0.010785665,0.057962714,0.00965046,0.324898571,0.054093751,534.09,0.682330467,0.152930375
770,0.001295531,0.000201412,0.0271111,0.004214874,0.0270909,0.004211734,0.00729368,0.001133925,0.0231005,0.003591359,0.0208616,0.003243285,0.0053629,0.000833753,0.019931143,0.00309863,0.013383814,0.002080738,0.028788429,0.004475643,0.048837714,0.00759264,0.056075286,0.008717841,0.000890676,0.00013847,0.0025656,0.000398865,0.004535071,0.000705053,0.002412786,0.000375108,0.011981243,0.001862685,0.024638,0.003830389,0.037156714,0.005776633,0.0093399,0.001452044,0.078024,0.012130136,0.031942286,0.004965963,0.028357286,0.004714768,0.021089143,0.003506345,0.026648143,0.004430601,0.015781857,0.002623939,0.017573143,0.002921764,0.010172371,0.001691289,0.011118457,0.001848588,0.007092486,0.001179218,0.098285,0.016341162,0.063353857,0.010533404,0.057325429,0.009531099,0.316551429,0.0526308,535.43,0.682524156,0.152590945
771,0.001368146,0.000212425,0.0237083,0.003681071,0.0253265,0.003932321,0.00712347,0.001106026,0.0225276,0.00349775,0.0200009,0.003105441,0.004391043,0.000681776,0.017002714,0.002639928,0.0092976,0.001443593,0.022805286,0.003540865,0.049153143,0.007631767,0.047421429,0.007362892,0.000178919,2.78E-05,0.00092095,0.000142991,0.002311026,0.000358822,0.000282449,4.39E-05,0.015997286,0.00248382,0.027835429,0.00432187,0.038256,0.005939821,0.013234529,0.00205486,0.075331143,0.011696296,0.030995571,0.00481253,0.024728143,0.004105674,0.017615429,0.002924732,0.027338857,0.004539137,0.014095857,0.002340369,0.016112,0.002675114,0.008955486,0.001486901,0.010340314,0.001716827,0.005634243,0.000935467,0.096378143,0.016001897,0.061729429,0.010249087,0.056703714,0.009414655,0.308184286,0.051168586,536.79,0.681097329,0.151886158
772,1.89E-05,2.94E-06,0.0208734,0.003236712,0.0183729,0.002848975,0.004006324,0.000621236,0.0173635,0.002692453,0.0204225,0.003166794,0.004776034,0.000740591,0.018183,0.002819528,0.007627,0.001182673,0.019934,0.003091045,0.040337143,0.006254837,0.044355143,0.006877884,0.000662993,0.000102806,0.0017761,0.000275409,0.002962741,0.000459414,0.000829816,0.000128675,0.017595286,0.002728395,0.026536429,0.004114844,0.036896714,0.005721351,0.016189486,0.002510406,0.072913429,0.011306245,0.030877143,0.004787932,0.022936143,0.003802869,0.017346857,0.002876152,0.025187571,0.004176161,0.014501857,0.002404444,0.016198429,0.002685739,0.008339286,0.001382674,0.010637857,0.001763783,0.005389171,0.000893538,0.094207286,0.0156198,0.060239429,0.009987846,0.055399571,0.009185386,0.29962,0.049677735,538.15,0.679950167,0.151247142
773,0.002213247,0.000342751,0.0163796,0.0025366,0.0164429,0.002546403,0.00357684,0.000553921,0.0170052,0.002633482,0.0218665,0.00338632,0.004492786,0.000695768,0.016706429,0.002587214,0.004739459,0.000733969,0.015575129,0.002412017,0.039855857,0.006172212,0.036331286,0.005626385,0.000331269,5.13E-05,0.001262686,0.000195544,0.001950529,0.000302065,0.001204,0.000186455,0.017758429,0.00275013,0.026482286,0.004101136,0.036065571,0.005585236,0.018083571,0.002800483,0.070062143,0.010850059,0.029932286,0.004635414,0.022063571,0.003653135,0.018723714,0.003100144,0.024697143,0.004089184,0.016307571,0.002700096,0.017451286,0.002889464,0.010347214,0.001713221,0.0095203,0.001576306,0.005881857,0.000973878,0.092339286,0.015288906,0.058019286,0.009606435,0.053563143,0.008868618,0.291022857,0.048185569,539.52,0.67938497,0.150737679
774,0.00570039,0.000881641,0.0149633,0.002314273,0.0174611,0.002700591,0.00478365,0.000739855,0.0171692,0.002655445,0.0158924,0.002457971,0.007432157,0.001149482,0.017621,0.002725322,0.008748214,0.001353028,0.017146429,0.002651923,0.037018286,0.00572537,0.035895429,0.005551705,0,0,6.26E-06,9.68E-07,0.000407408,6.30E-05,5.35E-06,8.27E-07,0.018724286,0.00289596,0.028276429,0.004373325,0.035872143,0.005548103,0.017809286,0.002754443,0.068240429,0.010554289,0.031718,0.00490561,0.022446286,0.003711369,0.018271714,0.003021127,0.022205286,0.003671521,0.015323714,0.002533691,0.016182,0.002675604,0.011189771,0.001850167,0.010395986,0.001718919,0.005847971,0.00096693,0.090154571,0.014906558,0.056390857,0.009323915,0.051729286,0.00855315,0.28349,0.046873498,540.9,0.679565615,0.150393079
775,0.0118108,0.00182434,0.01151803,0.001779118,0.0195025,0.003012429,0.00477601,0.00073772,0.01672,0.002582633,0.0191602,0.002959556,0.008652714,0.00133653,0.016810429,0.002596601,0.007679348,0.001186181,0.017564429,0.002713067,0.034358,0.005307064,0.035137,0.005427392,0.002538567,0.000392117,0.002928329,0.000452321,0.003792239,0.000585763,0.002228086,0.000344158,0.014293243,0.002207787,0.022654571,0.003499309,0.031006714,0.004789412,0.015118171,0.002335209,0.066264,0.010235384,0.031526,0.004869623,0.019863286,0.003279754,0.018437286,0.003044298,0.022064714,0.003643246,0.014862571,0.002454054,0.015896429,0.002624761,0.009377671,0.001548407,0.008962329,0.001479827,0.005297,0.000874622,0.088054571,0.014539253,0.054563286,0.009009293,0.050875143,0.00840032,0.276108571,0.04559005,542.29,0.680679659,0.150253506
776,0.00586142,0.00090421,0.0178559,0.002754534,0.0209266,0.003228235,0.00660051,0.001018225,0.0175017,0.002699894,0.0184992,0.002853773,0.007835457,0.001208734,0.015814857,0.002439674,0.009619329,0.001483923,0.015595143,0.00240578,0.029182286,0.004501796,0.031045286,0.004789191,0.001341506,0.000206947,0.002619343,0.000404072,0.00231857,0.000357673,0.00137345,0.000211875,0.011323286,0.001746783,0.018942286,0.002922125,0.025599571,0.003949109,0.010395657,0.001603683,0.064835,0.01000175,0.029171571,0.004500143,0.019431714,0.003204075,0.017832143,0.002940323,0.021610286,0.003563297,0.015363429,0.00253326,0.016758714,0.002763327,0.008825843,0.001455284,0.009977343,0.001645154,0.0048768,0.00080413,0.086275429,0.014225865,0.053737714,0.008860756,0.050238286,0.008283738,0.268645714,0.044296711,543.69,0.682517844,0.15027132
777,0.003070205,0.000473015,0.01419068,0.002186303,0.0231553,0.003567447,0.00920543,0.001418245,0.0179135,0.002759864,0.0179182,0.002760588,0.004994086,0.000769419,0.013201143,0.002033849,0.012866114,0.001982232,0.017189714,0.002648353,0.026074857,0.004017252,0.032505857,0.005008052,0.005948,0.000916385,0.006438086,0.000991891,0.006915546,0.001065451,0.006349786,0.000978287,0.012577571,0.001937778,0.019412571,0.00299082,0.025724714,0.003963307,0.010436357,0.001607889,0.062884857,0.009688426,0.025825571,0.003978846,0.017666429,0.002908992,0.017601429,0.002898289,0.021366,0.003518171,0.015570857,0.002563931,0.017385286,0.002862698,0.009284971,0.001528883,0.010071743,0.001658435,0.004834371,0.000796038,0.084529857,0.013918868,0.052828143,0.008698795,0.049001429,0.00806868,0.261037143,0.042982937,545.11,0.684763268,0.150372959
778,0.002010189,0.000309304,0.01062099,0.001634232,0.0247695,0.003811236,0.00923833,0.001421484,0.0192684,0.002964792,0.01416682,0.002179822,0.005004774,0.000770075,0.015483857,0.002382472,0.013195986,0.002030441,0.016689714,0.002568015,0.029029714,0.004466747,0.032345286,0.004976908,0.004324186,0.000665354,0.00484145,0.000744945,0.005221929,0.000803488,0.004672257,0.000718911,0.011588586,0.001783114,0.016776714,0.002581401,0.024170286,0.003719036,0.008457461,0.001301334,0.061693286,0.009492629,0.023798714,0.003661863,0.015898143,0.002614226,0.017013143,0.002797573,0.022659857,0.003726095,0.014931857,0.002455334,0.015851286,0.002606521,0.008944229,0.001470753,0.010167657,0.001671928,0.004553771,0.000748804,0.082137,0.013506277,0.051605286,0.008485765,0.048170857,0.007921021,0.254041429,0.041773547,546.53,0.686235522,0.150304723
779,0.00249801,0.000383871,0.0130704,0.002008536,0.0241696,0.003714156,0.00888293,0.001365045,0.018759,0.002882706,0.0151107,0.00232207,0.003149757,0.000484025,0.009084186,0.001395972,0.004650614,0.000714663,0.011601,0.001782732,0.023733857,0.003647196,0.024995286,0.00384104,0.005019009,0.000771274,0.006646843,0.001021424,0.006673707,0.001025552,0.005633771,0.000865745,0.008766686,0.001347182,0.012815157,0.001969313,0.019861,0.003052051,0.005329174,0.000818937,0.059191286,0.009095959,0.024994857,0.003840974,0.017731143,0.002911638,0.016082571,0.002640925,0.022845,0.003751387,0.012898571,0.00211808,0.014378429,0.002361088,0.008950357,0.001469742,0.007464757,0.001225791,0.0059764,0.000981387,0.080574714,0.013231206,0.050197571,0.008242963,0.046505714,0.007636722,0.247467143,0.040636678,547.96,0.688436979,0.150393398
780,0.001746712,0.000268074,0.01700908,0.002610444,0.01427183,0.002190349,0.004289392,0.000658308,0.01197104,0.001837238,0.0148136,0.002273496,0.004001371,0.000614105,0.009655729,0.001481899,0.006760358,0.001037536,0.013398286,0.002056283,0.022870286,0.003509984,0.023081714,0.003542433,0.002778889,0.000426486,0.004765519,0.000731381,0.004495391,0.000689924,0.003352196,0.000514473,0.006369557,0.000977559,0.010303914,0.001581378,0.016798571,0.002578137,0.005545211,0.000851043,0.057501429,0.008824949,0.025803143,0.0039601,0.019083143,0.003129358,0.014262571,0.002338854,0.022706143,0.003723477,0.012161,0.001994227,0.012915714,0.002117989,0.006637743,0.001088493,0.006724786,0.001102767,0.006774086,0.001110852,0.077871714,0.012769828,0.049421857,0.008104466,0.045437857,0.007451148,0.241132857,0.039542281,549.41,0.690333534,0.150409701
781,0.001831856,0.000280781,0.0172464,0.002643477,0.0178276,0.002732562,0.00718006,0.001100538,0.0147394,0.002259212,0.0191367,0.002933217,0.004360143,0.00066831,0.011299929,0.00173202,0.003825046,0.000586292,0.010316857,0.001581337,0.022457143,0.003442165,0.021266714,0.003259699,0.002345364,0.000359491,0.00326061,0.000499777,0.003470116,0.000531889,0.002360519,0.000361813,0.006448871,0.000988464,0.009670329,0.00148224,0.014688457,0.002251403,0.005160743,0.000791023,0.055783714,0.008550364,0.023793429,0.003646987,0.016153857,0.002645374,0.014859714,0.002433444,0.019623571,0.003213578,0.012683571,0.002077076,0.012755714,0.00208889,0.007931986,0.001298951,0.006990129,0.001144711,0.005071743,0.000830554,0.076366,0.012505782,0.048487714,0.007940403,0.044447143,0.007278714,0.235574286,0.03857791,550.86,0.691070337,0.150173897
782,0.000744844,0.000114021,0.00985522,0.001508647,0.0191278,0.002928104,0.00790883,0.001210692,0.0147365,0.002255879,0.01485289,0.002273696,0.006813914,0.001043081,0.013353429,0.002044157,0.0105668,0.001617577,0.014543571,0.002226345,0.028062714,0.00429587,0.028085286,0.004299325,0.004705729,0.000720358,0.006192571,0.000947965,0.006355886,0.000972966,0.006182343,0.0009464,0.009349343,0.001431207,0.011401014,0.001745279,0.014931986,0.002285804,0.006470529,0.000990515,0.054308714,0.008313635,0.02242,0.003432077,0.015654286,0.002560061,0.014329857,0.002343468,0.020711857,0.003387163,0.011443057,0.001871368,0.011461114,0.001874321,0.007207271,0.001178658,0.006347486,0.001038051,0.003981386,0.000651105,0.074511286,0.012185382,0.047029714,0.007691117,0.043210571,0.007066545,0.229281429,0.03749609,552.33,0.690381415,0.149624908
